법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,법령구분명,시행일자,법령상세링크
253283,현행,호스피스ㆍ완화의료 및 임종과정에 있는 환자의 연명의료결정에 관한 법률 시행규칙,연명의료결정법 시행규칙,012966,20230731,00956,보건복지부령,20230731,/DRF/lawService.do?OC=sapphire_5&target=law&MST=253283&type=HTML&mobileYn=&efYd=20230731
91380,현행,혼인신고특례법,,001173,20090130,09365,법률,20090130,/DRF/lawService.do?OC=sapphire_5&target=law&MST=91380&type=HTML&mobileYn=&efYd=20090130
187752,현행,혼인신고특례법시행령,,005659,20161129,27619,대통령령,20161129,/DRF/lawService.do?OC=sapphire_5&target=law&MST=187752&type=HTML&mobileYn=&efYd=20161129
237431,현행,화물자동차 운수사업법,화물자동차법,001748,20211207,18568,법률,20220608,/DRF/lawService.do?OC=sapphire_5&target=law&MST=237431&type=HTML&mobileYn=&efYd=20220608
241771,현행,화물자동차 운수사업법 시행령,화물자동차법 시행령,005667,20220413,32576,대통령령,20220414,/DRF/lawService.do?OC=sapphire_5&target=law&MST=241771&type=HTML&mobileYn=&efYd=20220414
252655,현행,화물자동차 운수사업법 시행규칙,화물자동차법 시행규칙,008740,20230710,01232,국토교통부령,20230710,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252655&type=HTML&mobileYn=&efYd=20230710
211799,현행,화염병 사용 등의 처벌에 관한 법률,화염병처벌법,001134,20191203,16669,법률,20191203,/DRF/lawService.do?OC=sapphire_5&target=law&MST=211799&type=HTML&mobileYn=&efYd=20191203
234911,현행,화장품법,,002015,20210817,18448,법률,20220218,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234911&type=HTML&mobileYn=&efYd=20220218
246335,현행,화장품법 시행령,,005668,20221220,33112,대통령령,20221220,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246335&type=HTML&mobileYn=&efYd=20221220
252149,현행,화장품법 시행규칙,,008741,20230622,01887,총리령,20230622,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252149&type=HTML&mobileYn=&efYd=20230622
206724,현행,화재로 인한 재해보상과 보험가입에 관한 법률,화재보험법,000520,20190115,16272,법률,20200116,/DRF/lawService.do?OC=sapphire_5&target=law&MST=206724&type=HTML&mobileYn=&efYd=20200116
238941,현행,화재로 인한 재해보상과 보험가입에 관한 법률 시행령,화재보험법 시행령,005669,20211230,32276,대통령령,20211230,/DRF/lawService.do?OC=sapphire_5&target=law&MST=238941&type=HTML&mobileYn=&efYd=20211230
233695,현행,화재로 인한 재해보상과 보험가입에 관한 법률 시행규칙,화재보험법 시행규칙,008743,20210630,01712,총리령,20210630,/DRF/lawService.do?OC=sapphire_5&target=law&MST=233695&type=HTML&mobileYn=&efYd=20210630
237087,현행,화재의 예방 및 안전관리에 관한 법률,화재예방법,014189,20211130,18523,법률,20221201,/DRF/lawService.do?OC=sapphire_5&target=law&MST=237087&type=HTML&mobileYn=&efYd=20221201
247153,현행,화재의 예방 및 안전관리에 관한 법률 시행령,화재예방법 시행령,014353,20230103,33199,대통령령,20230103,/DRF/lawService.do?OC=sapphire_5&target=law&MST=247153&type=HTML&mobileYn=&efYd=20230103
245817,현행,화재의 예방 및 안전관리에 관한 법률 시행규칙,화재예방법 시행규칙,014356,20221201,00361,행정안전부령,20221201,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245817&type=HTML&mobileYn=&efYd=20221201
240071,현행,화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률,생화학무기법,000317,20220203,18820,법률,20220203,/DRF/lawService.do?OC=sapphire_5&target=law&MST=240071&type=HTML&mobileYn=&efYd=20220203
221689,현행,화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률 시행령,생화학무기법 시행령,005671,20200911,31013,대통령령,20200912,/DRF/lawService.do?OC=sapphire_5&target=law&MST=221689&type=HTML&mobileYn=&efYd=20200912
245845,현행,화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률 시행규칙,생화학무기법 시행규칙,008745,20221207,00488,산업통상자원부령,20230101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245845&type=HTML&mobileYn=&efYd=20230101
234709,현행,화학물질관리법,,000162,20210817,18420,법률,20220218,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234709&type=HTML&mobileYn=&efYd=20220218
245415,현행,화학물질관리법 시행령,,004390,20221115,32994,대통령령,20221115,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245415&type=HTML&mobileYn=&efYd=20221115
239329,현행,화학물질관리법 시행규칙,,007845,20220110,00968,환경부령,20220218,/DRF/lawService.do?OC=sapphire_5&target=law&MST=239329&type=HTML&mobileYn=&efYd=20220218
231425,현행,화학물질의 등록 및 평가 등에 관한 법률,화학물질등록평가법,011857,20210413,18034,법률,20211014,/DRF/lawService.do?OC=sapphire_5&target=law&MST=231425&type=HTML&mobileYn=&efYd=20211014
236113,현행,화학물질의 등록 및 평가 등에 관한 법률 시행령,화학물질등록평가법 시행령,012183,20211014,32061,대통령령,20221015,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236113&type=HTML&mobileYn=&efYd=20221015
244107,현행,화학물질의 등록 및 평가 등에 관한 법률 시행규칙,화학물질등록평가법 시행규칙,012201,20220729,00997,환경부령,20221015,/DRF/lawService.do?OC=sapphire_5&target=law&MST=244107&type=HTML&mobileYn=&efYd=20221015
210172,현행,화훼산업 발전 및 화훼문화 진흥에 관한 법률,화훼산업법,013563,20190820,16473,법률,20200821,/DRF/lawService.do?OC=sapphire_5&target=law&MST=210172&type=HTML&mobileYn=&efYd=20200821
220981,현행,화훼산업 발전 및 화훼문화 진흥에 관한 법률 시행령,화훼산업법 시행령,013831,20200818,30943,대통령령,20200821,/DRF/lawService.do?OC=sapphire_5&target=law&MST=220981&type=HTML&mobileYn=&efYd=20200821
221113,현행,화훼산업 발전 및 화훼문화 진흥에 관한 법률 시행규칙,화훼산업법 시행규칙,013839,20200821,00443,농림축산식품부령,20200821,/DRF/lawService.do?OC=sapphire_5&target=law&MST=221113&type=HTML&mobileYn=&efYd=20200821
120210,현행,확정일자부 및 일자인 조제에 관한 규정,,005672,20111230,23438,대통령령,20120101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=120210&type=HTML&mobileYn=&efYd=20120101
252735,현행,환경개선비용 부담법,,000171,20230718,19558,법률,20230718,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252735&type=HTML&mobileYn=&efYd=20230718
248113,현행,환경개선비용 부담법 시행령,,005674,20230221,33256,대통령령,20230221,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248113&type=HTML&mobileYn=&efYd=20230221
241699,현행,환경개선비용 부담법 시행규칙,,008746,20220331,00979,환경부령,20220331,/DRF/lawService.do?OC=sapphire_5&target=law&MST=241699&type=HTML&mobileYn=&efYd=20220331
201377,현행,환경관리 대행기관의 지정 등에 관한 규칙,,008747,20180117,00745,환경부령,20180118,/DRF/lawService.do?OC=sapphire_5&target=law&MST=201377&type=HTML&mobileYn=&efYd=20180118
243033,현행,환경교육의 활성화 및 지원에 관한 법률,환경교육법,010712,20220610,18918,법률,20230611,/DRF/lawService.do?OC=sapphire_5&target=law&MST=243033&type=HTML&mobileYn=&efYd=20230611
251223,현행,환경교육의 활성화 및 지원에 관한 법률 시행령,환경교육법 시행령,010860,20230523,33479,대통령령,20230611,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251223&type=HTML&mobileYn=&efYd=20230611
248463,현행,환경교육의 활성화 및 지원에 관한 법률 시행규칙,환경교육법 시행규칙,010868,20230228,01023,환경부령,20230301,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248463&type=HTML&mobileYn=&efYd=20230301
235611,현행,환경기술 및 환경산업 지원법,환경기술산업법,001774,20210924,18469,법률,20220325,/DRF/lawService.do?OC=sapphire_5&target=law&MST=235611&type=HTML&mobileYn=&efYd=20220325
251225,현행,환경기술 및 환경산업 지원법 시행령,환경기술산업법 시행령,005676,20230523,33479,대통령령,20230611,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251225&type=HTML&mobileYn=&efYd=20230611
236569,현행,환경기술 및 환경산업 지원법 시행규칙,환경기술산업법 시행규칙,008748,20211029,00951,환경부령,20211029,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236569&type=HTML&mobileYn=&efYd=20211029
233103,현행,환경범죄 등의 단속 및 가중처벌에 관한 법률,환경범죄단속법,001143,20210615,18284,법률,20220616,/DRF/lawService.do?OC=sapphire_5&target=law&MST=233103&type=HTML&mobileYn=&efYd=20220616
222781,현행,환경범죄 등의 단속 및 가중처벌에 관한 법률 시행령,환경범죄단속법 시행령,005678,20201110,31153,대통령령,20201127,/DRF/lawService.do?OC=sapphire_5&target=law&MST=222781&type=HTML&mobileYn=&efYd=20201127
228147,현행,환경보건법,,010711,20210105,17855,법률,20210706,/DRF/lawService.do?OC=sapphire_5&target=law&MST=228147&type=HTML&mobileYn=&efYd=20210706
251227,현행,환경보건법 시행령,,010923,20230523,33479,대통령령,20230611,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251227&type=HTML&mobileYn=&efYd=20230611
241741,현행,환경보건법 시행규칙,,010964,20220407,00980,환경부령,20220407,/DRF/lawService.do?OC=sapphire_5&target=law&MST=241741&type=HTML&mobileYn=&efYd=20220407
192364,현행,환경부 및 기상청 소관 비영리법인의 설립과 감독에 관한 규칙,,008752,20170315,00694,환경부령,20170315,/DRF/lawService.do?OC=sapphire_5&target=law&MST=192364&type=HTML&mobileYn=&efYd=20170315
118785,현행,환경부 소관 비상대비자원 관리법 시행규칙,,008751,20111117,00431,환경부령,20111117,/DRF/lawService.do?OC=sapphire_5&target=law&MST=118785&type=HTML&mobileYn=&efYd=20111117
254349,현행,환경부와 그 소속기관 직제,,005682,20230830,33687,대통령령,20230830,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254349&type=HTML&mobileYn=&efYd=20230830
254617,현행,환경부와 그 소속기관 직제 시행규칙,,009378,20230830,01053,환경부령,20230830,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254617&type=HTML&mobileYn=&efYd=20230830
91149,현행,환경부장관의 소속청장에 대한 지휘에 관한 규칙,,006379,20090108,00318,환경부령,20090108,/DRF/lawService.do?OC=sapphire_5&target=law&MST=91149&type=HTML&mobileYn=&efYd=20090108
234689,현행,환경분야 시험ㆍ검사 등에 관한 법률,환경시험검사법,010302,20210817,18421,법률,20220818,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234689&type=HTML&mobileYn=&efYd=20220818
244275,현행,환경분야 시험ㆍ검사 등에 관한 법률 시행령,환경시험검사법 시행령,010530,20220816,32872,대통령령,20220818,/DRF/lawService.do?OC=sapphire_5&target=law&MST=244275&type=HTML&mobileYn=&efYd=20220818
250185,현행,환경분야 시험ㆍ검사 등에 관한 법률 시행규칙,환경시험검사법 시행규칙,010545,20230417,01032,환경부령,20230417,/DRF/lawService.do?OC=sapphire_5&target=law&MST=250185&type=HTML&mobileYn=&efYd=20230417
230783,현행,환경분쟁 조정법,,000170,20210401,17985,법률,20210401,/DRF/lawService.do?OC=sapphire_5&target=law&MST=230783&type=HTML&mobileYn=&efYd=20210401
243845,현행,환경분쟁 조정법 시행령,,005683,20220711,32790,대통령령,20220712,/DRF/lawService.do?OC=sapphire_5&target=law&MST=243845&type=HTML&mobileYn=&efYd=20220712
210837,현행,환경분쟁 조정법 시행규칙,,008754,20191016,00827,환경부령,20191017,/DRF/lawService.do?OC=sapphire_5&target=law&MST=210837&type=HTML&mobileYn=&efYd=20191017
234827,현행,환경영향평가법,,002016,20210817,18432,법률,20210817,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234827&type=HTML&mobileYn=&efYd=20210817
251229,현행,환경영향평가법 시행령,,009161,20230523,33479,대통령령,20230611,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251229&type=HTML&mobileYn=&efYd=20230611
250187,현행,환경영향평가법 시행규칙,,009169,20230417,01032,환경부령,20230417,/DRF/lawService.do?OC=sapphire_5&target=law&MST=250187&type=HTML&mobileYn=&efYd=20230417
242971,현행,환경오염시설의 통합관리에 관한 법률,환경오염시설법,012414,20220610,18917,법률,20220610,/DRF/lawService.do?OC=sapphire_5&target=law&MST=242971&type=HTML&mobileYn=&efYd=20220610
247851,현행,환경오염시설의 통합관리에 관한 법률 시행령,환경오염시설법 시행령,012747,20230117,33237,대통령령,20230117,/DRF/lawService.do?OC=sapphire_5&target=law&MST=247851&type=HTML&mobileYn=&efYd=20230117
254151,현행,환경오염시설의 통합관리에 관한 법률 시행규칙,환경오염시설법 시행규칙,012778,20230816,01049,환경부령,20230816,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254151&type=HTML&mobileYn=&efYd=20230816
216355,현행,환경오염피해 배상책임 및 구제에 관한 법률,환경오염피해구제법,012198,20200331,17182,법률,20210401,/DRF/lawService.do?OC=sapphire_5&target=law&MST=216355&type=HTML&mobileYn=&efYd=20210401
245609,현행,환경오염피해 배상책임 및 구제에 관한 법률 시행령,환경오염피해구제법 시행령,012427,20221129,33004,대통령령,20221201,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245609&type=HTML&mobileYn=&efYd=20221201
232433,현행,환경오염피해 배상책임 및 구제에 관한 법률 시행규칙,환경오염피해구제법 시행규칙,012459,20210601,00914,환경부령,20210601,/DRF/lawService.do?OC=sapphire_5&target=law&MST=232433&type=HTML&mobileYn=&efYd=20210601
247283,현행,환경정책기본법,,000173,20230103,19173,법률,20230704,/DRF/lawService.do?OC=sapphire_5&target=law&MST=247283&type=HTML&mobileYn=&efYd=20230704
252103,현행,환경정책기본법 시행령,,005685,20230627,33591,대통령령,20230704,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252103&type=HTML&mobileYn=&efYd=20230704
233769,현행,환경정책기본법 시행규칙,,013524,20210706,00927,환경부령,20210706,/DRF/lawService.do?OC=sapphire_5&target=law&MST=233769&type=HTML&mobileYn=&efYd=20210706
236299,현행,환경친화적 산업구조로의 전환촉진에 관한 법률,친환경산업법,000323,20211019,18506,법률,20220420,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236299&type=HTML&mobileYn=&efYd=20220420
241807,현행,환경친화적 산업구조로의 전환촉진에 관한 법률 시행령,친환경산업법 시행령,005687,20220419,32586,대통령령,20220420,/DRF/lawService.do?OC=sapphire_5&target=law&MST=241807&type=HTML&mobileYn=&efYd=20220420
241849,현행,환경친화적 산업구조로의 전환촉진에 관한 법률 시행규칙,친환경산업법 시행규칙,008759,20220420,00461,산업통상자원부령,20220420,/DRF/lawService.do?OC=sapphire_5&target=law&MST=241849&type=HTML&mobileYn=&efYd=20220420
206396,현행,환경친화적 선박의 개발 및 보급 촉진에 관한 법률,친환경선박법,013234,20181231,16167,법률,20200101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=206396&type=HTML&mobileYn=&efYd=20200101
247701,현행,환경친화적 선박의 개발 및 보급 촉진에 관한 법률 시행령,친환경선박법 시행령,013632,20230110,33225,대통령령,20230112,/DRF/lawService.do?OC=sapphire_5&target=law&MST=247701&type=HTML&mobileYn=&efYd=20230112
213121,현행,환경친화적 선박의 개발 및 보급 촉진에 관한 법률 시행규칙,친환경선박법 시행규칙,013645,20191231,00381,해양수산부령,20200101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=213121&type=HTML&mobileYn=&efYd=20200101
213123,현행,환경친화적 선박의 기준 및 인증에 관한 규칙,,013646,20191231,00382,해양수산부령,20200101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=213123&type=HTML&mobileYn=&efYd=20200101
234295,현행,환경친화적 자동차의 개발 및 보급 촉진에 관한 법률,친환경자동차법,009758,20210727,18323,법률,20220128,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234295&type=HTML&mobileYn=&efYd=20220128
248279,현행,환경친화적 자동차의 개발 및 보급 촉진에 관한 법률 시행령,친환경자동차법 시행령,009947,20230228,33310,대통령령,20230228,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248279&type=HTML&mobileYn=&efYd=20230228
137963,현행,환경친화적자동차의 개발 및 보급 촉진에 관한 법률 시행규칙,친환경자동차법 시행규칙,009946,20130323,00001,산업통상자원부령,20130323,/DRF/lawService.do?OC=sapphire_5&target=law&MST=137963&type=HTML&mobileYn=&efYd=20130323
213551,현행,환자안전법,,012242,20200129,16893,법률,20210130,/DRF/lawService.do?OC=sapphire_5&target=law&MST=213551&type=HTML&mobileYn=&efYd=20210130
246337,현행,환자안전법 시행령,,012578,20221220,33112,대통령령,20221220,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246337&type=HTML&mobileYn=&efYd=20221220
239145,현행,환자안전법 시행규칙,,012635,20211231,00851,보건복지부령,20211231,/DRF/lawService.do?OC=sapphire_5&target=law&MST=239145&type=HTML&mobileYn=&efYd=20211231
